file_name,timestamp,period,mm_5min,mm_hr,category,recorder,location,extension,year,month,day,hour,minute,second,wet
SMM08565UECE_20250525_080000_0-2_light.wav,2025-05-25 08:00:00,morning,0.2,2.4,light,SMM08565,UECE,.wav,2025,5,25,8,0,0,
SMM08565UECE_20250502_100000_0-0_no-rain.wav,2025-05-02 10:00:00,morning,0.0,0.0,no-rain,SMM08565,UECE,.wav,2025,5,2,10,0,0,
SMM08565UECE_20250304_050500_0-4_moderate.wav,2025-03-04 05:05:00,overnight,0.4,4.8,moderate,SMM08565,UECE,.wav,2025,3,4,5,5,0,
SMM08565UECE_20250404_013500_2-4_heavy.wav,2025-04-04 01:35:00,overnight,2.4,28.8,heavy,SMM08565,UECE,.wav,2025,4,4,1,35,0,
SMM08565UECE_20250406_221500_3-6_heavy.wav,2025-04-06 22:15:00,night,3.6,43.2,heavy,SMM08565,UECE,.wav,2025,4,6,22,15,0,
SMM08565UECE_20250406_213000_0-4_moderate.wav,2025-04-06 21:30:00,night,0.4,4.8,moderate,SMM08565,UECE,.wav,2025,4,6,21,30,0,
SMM08565UECE_20250725_135500_0-0_no-rain.wav,2025-07-25 13:55:00,afternoon,0.0,0.0,no-rain,SMM08565,UECE,.wav,2025,7,25,13,55,0,
SMM08565UECE_20250427_034000_0-0_no-rain.wav,2025-04-27 03:40:00,overnight,0.0,0.0,no-rain,SMM08565,UECE,.wav,2025,4,27,3,40,0,
SMM08565UECE_20250606_054500_0-4_moderate.wav,2025-06-06 05:45:00,overnight,0.4,4.8,moderate,SMM08565,UECE,.wav,2025,6,6,5,45,0,
SMM08565UECE_20250325_215500_0-0_no-rain.wav,2025-03-25 21:55:00,night,0.0,0.0,no-rain,SMM08565,UECE,.wav,2025,3,25,21,55,0,
SMM08565UECE_20250509_092500_0-4_moderate.wav,2025-05-09 09:25:00,morning,0.4,4.8,moderate,SMM08565,UECE,.wav,2025,5,9,9,25,0,
SMM08565UECE_20250402_105500_0-4_moderate.wav,2025-04-02 10:55:00,morning,0.4,4.8,moderate,SMM08565,UECE,.wav,2025,4,2,10,55,0,
SMM08565UECE_20250720_215000_0-0_no-rain.wav,2025-07-20 21:50:00,night,0.0,0.0,no-rain,SMM08565,UECE,.wav,2025,7,20,21,50,0,
SMM08565UECE_20250228_053000_0-4_moderate.wav,2025-02-28 05:30:00,overnight,0.4,4.8,moderate,SMM08565,UECE,.wav,2025,2,28,5,30,0,
SMM08565UECE_20250307_054500_4-0_heavy.wav,2025-03-07 05:45:00,overnight,4.0,48.0,heavy,SMM08565,UECE,.wav,2025,3,7,5,45,0,
SMM08565UECE_20250711_102500_0-0_no-rain.wav,2025-07-11 10:25:00,morning,0.0,0.0,no-rain,SMM08565,UECE,.wav,2025,7,11,10,25,0,
SMM08565UECE_20250509_071000_1-6_heavy.wav,2025-05-09 07:10:00,morning,1.6,19.2,heavy,SMM08565,UECE,.wav,2025,5,9,7,10,0,
SMM08565UECE_20250502_130000_0-0_no-rain.wav,2025-05-02 13:00:00,afternoon,0.0,0.0,no-rain,SMM08565,UECE,.wav,2025,5,2,13,0,0,
SMM08565UECE_20250627_135500_0-0_no-rain.wav,2025-06-27 13:55:00,afternoon,0.0,0.0,no-rain,SMM08565,UECE,.wav,2025,6,27,13,55,0,
SMM08565UECE_20250730_025500.wav,2025-07-30 02:55:00,overnight,0.8,9.6,moderate,SMM08565,UECE,.wav,2025,7,30,2,55,0,
SMM08565UECE_20250527_224000_0-0_no-rain.wav,2025-05-27 22:40:00,night,0.0,0.0,no-rain,SMM08565,UECE,.wav,2025,5,27,22,40,0,
SMM08565UECE_20250304_073000_0-2_light.wav,2025-03-04 07:30:00,morning,0.2,2.4,light,SMM08565,UECE,.wav,2025,3,4,7,30,0,
SMM08565UECE_20250611_032500_0-4_moderate.wav,2025-06-11 03:25:00,overnight,0.4,4.8,moderate,SMM08565,UECE,.wav,2025,6,11,3,25,0,
SMM08565UECE_20250721_120500_0-0_no-rain.wav,2025-07-21 12:05:00,afternoon,0.0,0.0,no-rain,SMM08565,UECE,.wav,2025,7,21,12,5,0,
SMM08565UECE_20250521_020000_1-4_heavy.wav,2025-05-21 02:00:00,overnight,1.4,16.8,heavy,SMM08565,UECE,.wav,2025,5,21,2,0,0,
SMM08565UECE_20250302_041000_0-6_moderate.wav,2025-03-02 04:10:00,overnight,0.6,7.2,moderate,SMM08565,UECE,.wav,2025,3,2,4,10,0,
SMM08565UECE_20250606_172500_0-0_no-rain.wav,2025-06-06 17:25:00,afternoon,0.0,0.0,no-rain,SMM08565,UECE,.wav,2025,6,6,17,25,0,
SMM08565UECE_20250301_041500_4-2_violent.wav,2025-03-01 04:15:00,overnight,4.2,50.4,violent,SMM08565,UECE,.wav,2025,3,1,4,15,0,
SMM08565UECE_20250301_102000_2-0_heavy.wav,2025-03-01 10:20:00,morning,2.0,24.0,heavy,SMM08565,UECE,.wav,2025,3,1,10,20,0,
SMM08565UECE_20250304_064000_0-4_moderate.wav,2025-03-04 06:40:00,morning,0.4,4.8,moderate,SMM08565,UECE,.wav,2025,3,4,6,40,0,
SMM08565UECE_20250228_023000_0-2_light.wav,2025-02-28 02:30:00,overnight,0.2,2.4,light,SMM08565,UECE,.wav,2025,2,28,2,30,0,
SMM08565UECE_20250723_225000_0-0_no-rain.wav,2025-07-23 22:50:00,night,0.0,0.0,no-rain,SMM08565,UECE,.wav,2025,7,23,22,50,0,
SMM08565UECE_20250702_045500_0-2_light.wav,2025-07-02 04:55:00,overnight,0.2,2.4,light,SMM08565,UECE,.wav,2025,7,2,4,55,0,
SMM08565UECE_20250228_055500_0-4_moderate.wav,2025-02-28 05:55:00,overnight,0.4,4.8,moderate,SMM08565,UECE,.wav,2025,2,28,5,55,0,
SMM08565UECE_20250404_033000_0-2_light.wav,2025-04-04 03:30:00,overnight,0.2,2.4,light,SMM08565,UECE,.wav,2025,4,4,3,30,0,
SMM08565UECE_20250628_194000_0-6_moderate.wav,2025-06-28 19:40:00,night,0.6,7.2,moderate,SMM08565,UECE,.wav,2025,6,28,19,40,0,
SMM08565UECE_20250304_061500_0-6_moderate.wav,2025-03-04 06:15:00,morning,0.6,7.2,moderate,SMM08565,UECE,.wav,2025,3,4,6,15,0,
SMM08565UECE_20250611_215000_0-0_no-rain.wav,2025-06-11 21:50:00,night,0.0,0.0,no-rain,SMM08565,UECE,.wav,2025,6,11,21,50,0,
SMM08565UECE_20250730_051500.wav,2025-07-30 05:15:00,overnight,0.2,2.4,light,SMM08565,UECE,.wav,2025,7,30,5,15,0,
SMM08565UECE_20250301_234500_0-4_moderate.wav,2025-03-01 23:45:00,night,0.4,4.8,moderate,SMM08565,UECE,.wav,2025,3,1,23,45,0,
SMM08565UECE_20250404_210500_0-2_light.wav,2025-04-04 21:05:00,night,0.2,2.4,light,SMM08565,UECE,.wav,2025,4,4,21,5,0,
SMM08565UECE_20250404_023500_2-0_heavy.wav,2025-04-04 02:35:00,overnight,2.0,24.0,heavy,SMM08565,UECE,.wav,2025,4,4,2,35,0,
SMM08565UECE_20250628_125000_0-0_no-rain.wav,2025-06-28 12:50:00,afternoon,0.0,0.0,no-rain,SMM08565,UECE,.wav,2025,6,28,12,50,0,
SMM08565UECE_20250711_201000_0-2_light.wav,2025-07-11 20:10:00,night,0.2,2.4,light,SMM08565,UECE,.wav,2025,7,11,20,10,0,
SMM08565UECE_20250702_055000_0-4_moderate.wav,2025-07-02 05:50:00,overnight,0.4,4.8,moderate,SMM08565,UECE,.wav,2025,7,2,5,50,0,TRUE
SMM08565UECE_20250728_234000.wav,2025-07-28 23:40:00,night,1.6,19.2,heavy,SMM08565,UECE,.wav,2025,7,28,23,40,0,
SMM08565UECE_20250706_202500_0-0_no-rain.wav,2025-07-06 20:25:00,night,0.0,0.0,no-rain,SMM08565,UECE,.wav,2025,7,6,20,25,0,
SMM08565UECE_20250522_205500_0-0_no-rain.wav,2025-05-22 20:55:00,night,0.0,0.0,no-rain,SMM08565,UECE,.wav,2025,5,22,20,55,0,
SMM08565UECE_20250728_231500.wav,2025-07-28 23:15:00,night,2.2,26.4,heavy,SMM08565,UECE,.wav,2025,7,28,23,15,0,
SMM08565UECE_20250721_015500_0-2_light.wav,2025-07-21 01:55:00,overnight,0.2,2.4,light,SMM08565,UECE,.wav,2025,7,21,1,55,0,
SMM08565UECE_20250615_074000_0-0_no-rain.wav,2025-06-15 07:40:00,morning,0.0,0.0,no-rain,SMM08565,UECE,.wav,2025,6,15,7,40,0,
SMM08565UECE_20250629_100000_0-2_light.wav,2025-06-29 10:00:00,morning,0.2,2.4,light,SMM08565,UECE,.wav,2025,6,29,10,0,0,
SMM08565UECE_20250715_035500_0-0_no-rain.wav,2025-07-15 03:55:00,overnight,0.0,0.0,no-rain,SMM08565,UECE,.wav,2025,7,15,3,55,0,
SMM08565UECE_20250426_141000_0-0_no-rain.wav,2025-04-26 14:10:00,afternoon,0.0,0.0,no-rain,SMM08565,UECE,.wav,2025,4,26,14,10,0,
SMM08565UECE_20250702_065000_0-2_light.wav,2025-07-02 06:50:00,morning,0.2,2.4,light,SMM08565,UECE,.wav,2025,7,2,6,50,0,
SMM08565UECE_20250516_175500_0-4_moderate.wav,2025-05-16 17:55:00,afternoon,0.4,4.8,moderate,SMM08565,UECE,.wav,2025,5,16,17,55,0,
SMM08565UECE_20250402_032000_0-0_no-rain.wav,2025-04-02 03:20:00,overnight,0.0,0.0,no-rain,SMM08565,UECE,.wav,2025,4,2,3,20,0,
SMM08565UECE_20250228_001500_0-4_moderate.wav,2025-02-28 00:15:00,overnight,0.4,4.8,moderate,SMM08565,UECE,.wav,2025,2,28,0,15,0,
SMM08565UECE_20250304_065000_1-2_heavy.wav,2025-03-04 06:50:00,morning,1.2,14.4,heavy,SMM08565,UECE,.wav,2025,3,4,6,50,0,
SMM08565UECE_20250709_003000_0-0_no-rain.wav,2025-07-09 00:30:00,overnight,0.0,0.0,no-rain,SMM08565,UECE,.wav,2025,7,9,0,30,0,
SMM08565UECE_20250710_092000_0-0_no-rain.wav,2025-07-10 09:20:00,morning,0.0,0.0,no-rain,SMM08565,UECE,.wav,2025,7,10,9,20,0,
SMM08565UECE_20250428_050500_1-0_heavy.wav,2025-04-28 05:05:00,overnight,1.0,12.0,heavy,SMM08565,UECE,.wav,2025,4,28,5,5,0,
SMM08565UECE_20250523_021000_0-0_no-rain.wav,2025-05-23 02:10:00,overnight,0.0,0.0,no-rain,SMM08565,UECE,.wav,2025,5,23,2,10,0,
SMM08565UECE_20250427_215500_5-0_violent.wav,2025-04-27 21:55:00,night,5.0,60.0,violent,SMM08565,UECE,.wav,2025,4,27,21,55,0,
SMM08565UECE_20250511_195500_0-0_no-rain.wav,2025-05-11 19:55:00,night,0.0,0.0,no-rain,SMM08565,UECE,.wav,2025,5,11,19,55,0,
SMM08565UECE_20250402_110500_0-2_light.wav,2025-04-02 11:05:00,morning,0.2,2.4,light,SMM08565,UECE,.wav,2025,4,2,11,5,0,
SMM08565UECE_20250612_073000_0-8_moderate.wav,2025-06-12 07:30:00,morning,0.8,9.6,moderate,SMM08565,UECE,.wav,2025,6,12,7,30,0,
SMM08565UECE_20250611_024000_0-0_no-rain.wav,2025-06-11 02:40:00,overnight,0.0,0.0,no-rain,SMM08565,UECE,.wav,2025,6,11,2,40,0,
SMM08565UECE_20250406_234500_0-2_light.wav,2025-04-06 23:45:00,night,0.2,2.4,light,SMM08565,UECE,.wav,2025,4,6,23,45,0,
SMM08565UECE_20250404_204500_0-8_moderate.wav,2025-04-04 20:45:00,night,0.8,9.6,moderate,SMM08565,UECE,.wav,2025,4,4,20,45,0,
SMM08565UECE_20250520_234000_1-0_heavy.wav,2025-05-20 23:40:00,night,1.0,12.0,heavy,SMM08565,UECE,.wav,2025,5,20,23,40,0,
SMM08565UECE_20250609_204000_0-0_no-rain.wav,2025-06-09 20:40:00,night,0.0,0.0,no-rain,SMM08565,UECE,.wav,2025,6,9,20,40,0,
SMM08565UECE_20250301_042500_0-2_light.wav,2025-03-01 04:25:00,overnight,0.2,2.4,light,SMM08565,UECE,.wav,2025,3,1,4,25,0,
SMM08565UECE_20250728_042000_0-0_no-rain.wav,2025-07-28 04:20:00,overnight,0.0,0.0,no-rain,SMM08565,UECE,.wav,2025,7,28,4,20,0,
SMM08565UECE_20250702_052500_0-4_moderate.wav,2025-07-02 05:25:00,overnight,0.4,4.8,moderate,SMM08565,UECE,.wav,2025,7,2,5,25,0,
SMM08565UECE_20250406_214500_4-2_violent.wav,2025-04-06 21:45:00,night,4.2,50.4,violent,SMM08565,UECE,.wav,2025,4,6,21,45,0,
SMM08565UECE_20250612_063000_0-0_no-rain.wav,2025-06-12 06:30:00,morning,0.0,0.0,no-rain,SMM08565,UECE,.wav,2025,6,12,6,30,0,
SMM08565UECE_20250304_042000_0-8_moderate.wav,2025-03-04 04:20:00,overnight,0.8,9.6,moderate,SMM08565,UECE,.wav,2025,3,4,4,20,0,
SMM08565UECE_20250425_121000_0-6_moderate.wav,2025-04-25 12:10:00,afternoon,0.6,7.2,moderate,SMM08565,UECE,.wav,2025,4,25,12,10,0,
SMM08565UECE_20250628_210000_1-0_heavy.wav,2025-06-28 21:00:00,night,1.0,12.0,heavy,SMM08565,UECE,.wav,2025,6,28,21,0,0,
SMM08565UECE_20250606_151500_0-0_no-rain.wav,2025-06-06 15:15:00,afternoon,0.0,0.0,no-rain,SMM08565,UECE,.wav,2025,6,6,15,15,0,
SMM08565UECE_20250609_104500_0-0_no-rain.wav,2025-06-09 10:45:00,morning,0.0,0.0,no-rain,SMM08565,UECE,.wav,2025,6,9,10,45,0,
SMM08565UECE_20250428_015000_0-2_light.wav,2025-04-28 01:50:00,overnight,0.2,2.4,light,SMM08565,UECE,.wav,2025,4,28,1,50,0,
SMM08565UECE_20250728_233500.wav,2025-07-28 23:35:00,night,1.6,19.2,heavy,SMM08565,UECE,.wav,2025,7,28,23,35,0,
SMM08565UECE_20250511_201500_0-0_no-rain.wav,2025-05-11 20:15:00,night,0.0,0.0,no-rain,SMM08565,UECE,.wav,2025,5,11,20,15,0,
SMM08565UECE_20250404_074500_0-0_no-rain.wav,2025-04-04 07:45:00,morning,0.0,0.0,no-rain,SMM08565,UECE,.wav,2025,4,4,7,45,0,FALSE
SMM08565UECE_20250511_064500_0-8_moderate.wav,2025-05-11 06:45:00,morning,0.8,9.6,moderate,SMM08565,UECE,.wav,2025,5,11,6,45,0,
SMM08565UECE_20250527_140500_0-0_no-rain.wav,2025-05-27 14:05:00,afternoon,0.0,0.0,no-rain,SMM08565,UECE,.wav,2025,5,27,14,5,0,
SMM08565UECE_20250331_222000_0-0_no-rain.wav,2025-03-31 22:20:00,night,0.0,0.0,no-rain,SMM08565,UECE,.wav,2025,3,31,22,20,0,
SMM08565UECE_20250521_035500_0-2_light.wav,2025-05-21 03:55:00,overnight,0.2,2.4,light,SMM08565,UECE,.wav,2025,5,21,3,55,0,
SMM08565UECE_20250301_044500_0-2_light.wav,2025-03-01 04:45:00,overnight,0.2,2.4,light,SMM08565,UECE,.wav,2025,3,1,4,45,0,
SMM08565UECE_20250519_052000_0-0_no-rain.wav,2025-05-19 05:20:00,overnight,0.0,0.0,no-rain,SMM08565,UECE,.wav,2025,5,19,5,20,0,
SMM08565UECE_20250522_055500_0-4_moderate.wav,2025-05-22 05:55:00,overnight,0.4,4.8,moderate,SMM08565,UECE,.wav,2025,5,22,5,55,0,
SMM08565UECE_20250406_215000_7-2_violent.wav,2025-04-06 21:50:00,night,7.2,86.4,violent,SMM08565,UECE,.wav,2025,4,6,21,50,0,
SMM08565UECE_20250509_091500_0-8_moderate.wav,2025-05-09 09:15:00,morning,0.8,9.6,moderate,SMM08565,UECE,.wav,2025,5,9,9,15,0,
SMM08565UECE_20250402_084500_0-4_moderate.wav,2025-04-02 08:45:00,morning,0.4,4.8,moderate,SMM08565,UECE,.wav,2025,4,2,8,45,0,
SMM08565UECE_20250329_073000_0-2_light.wav,2025-03-29 07:30:00,morning,0.2,2.4,light,SMM08565,UECE,.wav,2025,3,29,7,30,0,
SMM08565UECE_20250304_084000_0-2_light.wav,2025-03-04 08:40:00,morning,0.2,2.4,light,SMM08565,UECE,.wav,2025,3,4,8,40,0,
SMM08565UECE_20250611_073500_0-0_no-rain.wav,2025-06-11 07:35:00,morning,0.0,0.0,no-rain,SMM08565,UECE,.wav,2025,6,11,7,35,0,
SMM08565UECE_20250307_051000_0-2_light.wav,2025-03-07 05:10:00,overnight,0.2,2.4,light,SMM08565,UECE,.wav,2025,3,7,5,10,0,
SMM08565UECE_20250404_024000_1-2_heavy.wav,2025-04-04 02:40:00,overnight,1.2,14.4,heavy,SMM08565,UECE,.wav,2025,4,4,2,40,0,
SMM08565UECE_20250711_102000_0-0_no-rain.wav,2025-07-11 10:20:00,morning,0.0,0.0,no-rain,SMM08565,UECE,.wav,2025,7,11,10,20,0,
SMM08565UECE_20250520_103000_0-0_no-rain.wav,2025-05-20 10:30:00,morning,0.0,0.0,no-rain,SMM08565,UECE,.wav,2025,5,20,10,30,0,
SMM08565UECE_20250404_045000_0-2_light.wav,2025-04-04 04:50:00,overnight,0.2,2.4,light,SMM08565,UECE,.wav,2025,4,4,4,50,0,
SMM08565UECE_20250304_020500_0-2_light.wav,2025-03-04 02:05:00,overnight,0.2,2.4,light,SMM08565,UECE,.wav,2025,3,4,2,5,0,
SMM08565UECE_20250721_014500_0-4_moderate.wav,2025-07-21 01:45:00,overnight,0.4,4.8,moderate,SMM08565,UECE,.wav,2025,7,21,1,45,0,
SMM08565UECE_20250728_232500.wav,2025-07-28 23:25:00,night,1.2,14.4,heavy,SMM08565,UECE,.wav,2025,7,28,23,25,0,
SMM08565UECE_20250304_033500_0-8_moderate.wav,2025-03-04 03:35:00,overnight,0.8,9.6,moderate,SMM08565,UECE,.wav,2025,3,4,3,35,0,
SMM08565UECE_20250520_235000_0-4_moderate.wav,2025-05-20 23:50:00,night,0.4,4.8,moderate,SMM08565,UECE,.wav,2025,5,20,23,50,0,
SMM08565UECE_20250723_172000_0-0_no-rain.wav,2025-07-23 17:20:00,afternoon,0.0,0.0,no-rain,SMM08565,UECE,.wav,2025,7,23,17,20,0,
SMM08565UECE_20250301_053000_0-2_light.wav,2025-03-01 05:30:00,overnight,0.2,2.4,light,SMM08565,UECE,.wav,2025,3,1,5,30,0,
SMM08565UECE_20250404_023000_0-6_moderate.wav,2025-04-04 02:30:00,overnight,0.6,7.2,moderate,SMM08565,UECE,.wav,2025,4,4,2,30,0,
SMM08565UECE_20250403_233500_0-8_moderate.wav,2025-04-03 23:35:00,night,0.8,9.6,moderate,SMM08565,UECE,.wav,2025,4,3,23,35,0,
SMM08565UECE_20250228_041000_1-0_heavy.wav,2025-02-28 04:10:00,overnight,1.0,12.0,heavy,SMM08565,UECE,.wav,2025,2,28,4,10,0,
SMM08565UECE_20250326_235500_0-2_light.wav,2025-03-26 23:55:00,night,0.2,2.4,light,SMM08565,UECE,.wav,2025,3,26,23,55,0,
SMM08565UECE_20250301_094000_0-0_no-rain.wav,2025-03-01 09:40:00,morning,0.0,0.0,no-rain,SMM08565,UECE,.wav,2025,3,1,9,40,0,FALSE
SMM08565UECE_20250720_120500_0-0_no-rain.wav,2025-07-20 12:05:00,afternoon,0.0,0.0,no-rain,SMM08565,UECE,.wav,2025,7,20,12,5,0,
SMM08565UECE_20250403_234000_0-2_light.wav,2025-04-03 23:40:00,night,0.2,2.4,light,SMM08565,UECE,.wav,2025,4,3,23,40,0,
SMM08565UECE_20250713_204500_0-0_no-rain.wav,2025-07-13 20:45:00,night,0.0,0.0,no-rain,SMM08565,UECE,.wav,2025,7,13,20,45,0,
SMM08565UECE_20250520_234500_0-6_moderate.wav,2025-05-20 23:45:00,night,0.6,7.2,moderate,SMM08565,UECE,.wav,2025,5,20,23,45,0,
SMM08565UECE_20250516_083000_0-0_no-rain.wav,2025-05-16 08:30:00,morning,0.0,0.0,no-rain,SMM08565,UECE,.wav,2025,5,16,8,30,0,
SMM08565UECE_20250402_043000_1-6_heavy.wav,2025-04-02 04:30:00,overnight,1.6,19.2,heavy,SMM08565,UECE,.wav,2025,4,2,4,30,0,
SMM08565UECE_20250702_042000_0-2_light.wav,2025-07-02 04:20:00,overnight,0.2,2.4,light,SMM08565,UECE,.wav,2025,7,2,4,20,0,
SMM08565UECE_20250327_161000_0-0_no-rain.wav,2025-03-27 16:10:00,afternoon,0.0,0.0,no-rain,SMM08565,UECE,.wav,2025,3,27,16,10,0,FALSE
SMM08565UECE_20250731_135500.wav,2025-07-31 13:55:00,afternoon,0.0,0.0,no-rain,SMM08565,UECE,.wav,2025,7,31,13,55,0,
SMM08565UECE_20250228_063500_0-4_moderate.wav,2025-02-28 06:35:00,morning,0.4,4.8,moderate,SMM08565,UECE,.wav,2025,2,28,6,35,0,
SMM08565UECE_20250611_031000_0-0_no-rain.wav,2025-06-11 03:10:00,overnight,0.0,0.0,no-rain,SMM08565,UECE,.wav,2025,6,11,3,10,0,
SMM08565UECE_20250718_191000_0-0_no-rain.wav,2025-07-18 19:10:00,night,0.0,0.0,no-rain,SMM08565,UECE,.wav,2025,7,18,19,10,0,
SMM08565UECE_20250228_061000_0-4_moderate.wav,2025-02-28 06:10:00,morning,0.4,4.8,moderate,SMM08565,UECE,.wav,2025,2,28,6,10,0,
SMM08565UECE_20250228_055000_0-2_light.wav,2025-02-28 05:50:00,overnight,0.2,2.4,light,SMM08565,UECE,.wav,2025,2,28,5,50,0,
SMM08565UECE_20250524_223000_0-0_no-rain.wav,2025-05-24 22:30:00,night,0.0,0.0,no-rain,SMM08565,UECE,.wav,2025,5,24,22,30,0,
SMM08565UECE_20250511_065000_1-0_heavy.wav,2025-05-11 06:50:00,morning,1.0,12.0,heavy,SMM08565,UECE,.wav,2025,5,11,6,50,0,
SMM08565UECE_20250729_021000.wav,2025-07-29 02:10:00,overnight,2.2,26.4,heavy,SMM08565,UECE,.wav,2025,7,29,2,10,0,
SMM08565UECE_20250527_175000_0-0_no-rain.wav,2025-05-27 17:50:00,afternoon,0.0,0.0,no-rain,SMM08565,UECE,.wav,2025,5,27,17,50,0,
SMM08565UECE_20250629_102000_0-0_no-rain.wav,2025-06-29 10:20:00,morning,0.0,0.0,no-rain,SMM08565,UECE,.wav,2025,6,29,10,20,0,
SMM08565UECE_20250721_222000_0-0_no-rain.wav,2025-07-21 22:20:00,night,0.0,0.0,no-rain,SMM08565,UECE,.wav,2025,7,21,22,20,0,
SMM08565UECE_20250304_041000_0-4_moderate.wav,2025-03-04 04:10:00,overnight,0.4,4.8,moderate,SMM08565,UECE,.wav,2025,3,4,4,10,0,
SMM08565UECE_20250326_101000_0-0_no-rain.wav,2025-03-26 10:10:00,morning,0.0,0.0,no-rain,SMM08565,UECE,.wav,2025,3,26,10,10,0,
SMM08565UECE_20250327_075000_0-2_light.wav,2025-03-27 07:50:00,morning,0.2,2.4,light,SMM08565,UECE,.wav,2025,3,27,7,50,0,
SMM08565UECE_20250506_164000_0-0_no-rain.wav,2025-05-06 16:40:00,afternoon,0.0,0.0,no-rain,SMM08565,UECE,.wav,2025,5,6,16,40,0,
SMM08565UECE_20250707_012500_0-2_light.wav,2025-07-07 01:25:00,overnight,0.2,2.4,light,SMM08565,UECE,.wav,2025,7,7,1,25,0,
